BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,StockOptionLevel_0,StockOptionLevel_1,StockOptionLevel_2,StockOptionLevel_3,Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,32.0,646.0,9.0,4.0,1.0,92.0,3.0,2.0,4.0,6322.0,18089.0,1.0,12.0,3.0,4.0,6.0,2.0,2.0,6.0,4.0,0.0,5.0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,39.0,505.0,2.0,4.0,3.0,64.0,3.0,3.0,3.0,10938.0,6420.0,0.0,25.0,4.0,4.0,20.0,1.0,3.0,19.0,6.0,11.0,8.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,41.0,1356.0,20.0,2.0,2.0,70.0,3.0,1.0,2.0,3140.0,21728.0,1.0,22.0,4.0,4.0,4.0,5.0,2.0,4.0,3.0,0.0,2.0,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,47.0,249.0,2.0,2.0,3.0,35.0,3.0,2.0,4.0,4537.0,17783.0,0.0,22.0,4.0,1.0,8.0,2.0,3.0,7.0,6.0,7.0,7.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,35.0,670.0,10.0,4.0,1.0,51.0,3.0,2.0,3.0,6142.0,4223.0,3.0,16.0,3.0,3.0,10.0,4.0,3.0,5.0,2.0,0.0,4.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,58.0,1145.0,9.0,3.0,2.0,75.0,2.0,1.0,2.0,3346.0,11873.0,4.0,20.0,4.0,2.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,688.0,7.0,3.0,3.0,44.0,2.0,3.0,4.0,11557.0,25291.0,9.0,21.0,4.0,3.0,10.0,3.0,2.0,5.0,4.0,0.0,1.0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,42.0,748.0,9.0,2.0,1.0,74.0,3.0,1.0,4.0,3673.0,16458.0,1.0,13.0,3.0,3.0,12.0,3.0,3.0,12.0,9.0,5.0,8.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,1261.0,2.0,4.0,4.0,88.0,3.0,2.0,3.0,6553.0,7259.0,9.0,14.0,3.0,2.0,14.0,3.0,3.0,1.0,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,52.0,258.0,8.0,4.0,3.0,54.0,3.0,1.0,1.0,2950.0,17363.0,9.0,13.0,3.0,3.0,12.0,2.0,1.0,5.0,4.0,0.0,4.0,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.0,988.0,23.0,3.0,2.0,43.0,3.0,3.0,1.0,9950.0,11533.0,9.0,15.0,3.0,3.0,11.0,2.0,3.0,3.0,2.0,0.0,2.0,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,20.0,871.0,6.0,3.0,4.0,66.0,2.0,1.0,4.0,2926.0,19783.0,1.0,18.0,3.0,2.0,1.0,5.0,3.0,1.0,0.0,1.0,0.0,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,30.0,1092.0,10.0,3.0,1.0,64.0,3.0,3.0,3.0,9667.0,2739.0,9.0,14.0,3.0,2.0,9.0,3.0,3.0,7.0,7.0,0.0,2.0,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,36.0,1434.0,8.0,4.0,1.0,76.0,2.0,3.0,1.0,7587.0,14229.0,1.0,15.0,3.0,2.0,10.0,1.0,3.0,10.0,7.0,0.0,9.0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,39.0,945.0,22.0,3.0,4.0,82.0,3.0,3.0,1.0,10880.0,5083.0,1.0,13.0,3.0,3.0,21.0,2.0,3.0,21.0,6.0,2.0,8.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,28.0,1117.0,8.0,2.0,4.0,66.0,3.0,1.0,4.0,3310.0,4488.0,1.0,21.0,4.0,4.0,5.0,3.0,3.0,5.0,3.0,0.0,2.0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,30.0,721.0,1.0,2.0,3.0,58.0,3.0,2.0,4.0,4011.0,10781.0,1.0,23.0,4.0,4.0,12.0,2.0,3.0,12.0,8.0,3.0,7.0,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,1023.0,2.0,3.0,4.0,63.0,2.0,2.0,2.0,5390.0,13243.0,2.0,14.0,3.0,4.0,17.0,3.0,2.0,9.0,6.0,0.0,8.0,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,27.0,1242.0,20.0,3.0,4.0,90.0,3.0,2.0,3.0,9981.0,12916.0,1.0,14.0,3.0,4.0,7.0,2.0,3.0,7.0,7.0,0.0,7.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,36.0,188.0,7.0,4.0,2.0,65.0,3.0,1.0,4.0,4678.0,23293.0,2.0,18.0,3.0,3.0,8.0,6.0,3.0,6.0,2.0,0.0,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,33.0,516.0,8.0,5.0,4.0,69.0,3.0,2.0,3.0,6388.0,22049.0,2.0,17.0,3.0,1.0,14.0,6.0,3.0,0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,594.0,2.0,1.0,3.0,100.0,3.0,1.0,4.0,2523.0,19299.0,0.0,14.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,38.0,723.0,2.0,4.0,2.0,77.0,1.0,2.0,4.0,5405.0,4244.0,2.0,20.0,4.0,1.0,20.0,4.0,2.0,4.0,2.0,0.0,3.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,1089.0,7.0,2.0,4.0,79.0,3.0,2.0,3.0,4883.0,22845.0,1.0,18.0,3.0,1.0,10.0,3.0,3.0,10.0,4.0,1.0,1.0,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,54.0,971.0,1.0,3.0,4.0,54.0,3.0,4.0,4.0,17328.0,5652.0,6.0,19.0,3.0,4.0,29.0,3.0,2.0,20.0,7.0,12.0,7.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,1351.0,1.0,4.0,2.0,45.0,3.0,2.0,4.0,5484.0,13008.0,9.0,17.0,3.0,2.0,9.0,3.0,2.0,2.0,2.0,2.0,1.0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,37.0,889.0,9.0,3.0,2.0,53.0,3.0,1.0,4.0,2326.0,11411.0,1.0,12.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,1.0,2.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,32.0,964.0,1.0,2.0,1.0,34.0,1.0,2.0,2.0,6735.0,12147.0,6.0,15.0,3.0,2.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,301.0,15.0,4.0,4.0,88.0,1.0,2.0,4.0,5406.0,10436.0,1.0,24.0,4.0,1.0,15.0,4.0,2.0,15.0,12.0,11.0,11.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,22.0,617.0,3.0,1.0,2.0,34.0,3.0,2.0,3.0,4171.0,10022.0,0.0,19.0,3.0,1.0,4.0,3.0,4.0,3.0,2.0,0.0,2.0,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,824.0,5.0,2.0,4.0,67.0,2.0,2.0,2.0,5878.0,15624.0,3.0,12.0,3.0,1.0,12.0,2.0,3.0,7.0,1.0,2.0,5.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,31.0,1079.0,10.0,2.0,3.0,86.0,3.0,2.0,4.0,6583.0,20115.0,2.0,11.0,3.0,4.0,8.0,2.0,3.0,5.0,2.0,1.0,4.0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,553.0,5.0,4.0,4.0,74.0,3.0,3.0,2.0,11878.0,23364.0,6.0,11.0,3.0,2.0,12.0,2.0,3.0,10.0,6.0,8.0,8.0,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,33.0,530.0,16.0,3.0,3.0,36.0,3.0,2.0,4.0,5368.0,16130.0,1.0,25.0,4.0,3.0,7.0,2.0,3.0,6.0,5.0,1.0,2.0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,28.0,193.0,2.0,3.0,4.0,52.0,2.0,1.0,4.0,3867.0,14222.0,1.0,12.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,32.0,499.0,2.0,1.0,3.0,36.0,3.0,2.0,2.0,4078.0,20497.0,0.0,13.0,3.0,1.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,44.0,1315.0,3.0,4.0,4.0,35.0,3.0,5.0,4.0,19513.0,9358.0,4.0,12.0,3.0,1.0,26.0,2.0,4.0,2.0,2.0,0.0,1.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,41.0,334.0,2.0,4.0,4.0,88.0,3.0,4.0,2.0,16015.0,15896.0,1.0,19.0,3.0,2.0,22.0,2.0,3.0,22.0,10.0,0.0,4.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,41.0,549.0,7.0,2.0,4.0,42.0,3.0,2.0,3.0,5003.0,23371.0,6.0,14.0,3.0,2.0,8.0,6.0,3.0,2.0,2.0,2.0,1.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,217.0,8.0,1.0,2.0,94.0,1.0,1.0,1.0,2451.0,6881.0,1.0,15.0,3.0,1.0,4.0,3.0,2.0,4.0,3.0,1.0,1.0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.0,570.0,8.0,3.0,2.0,66.0,3.0,5.0,4.0,18430.0,16225.0,1.0,13.0,3.0,2.0,24.0,4.0,2.0,24.0,7.0,14.0,9.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,1225.0,2.0,4.0,2.0,47.0,4.0,4.0,2.0,15972.0,21086.0,6.0,14.0,3.0,3.0,29.0,2.0,3.0,3.0,2.0,1.0,2.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,1469.0,1.0,2.0,4.0,82.0,3.0,1.0,2.0,3816.0,17881.0,1.0,11.0,3.0,2.0,5.0,2.0,3.0,5.0,2.0,0.0,4.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.0,1302.0,2.0,3.0,4.0,84.0,1.0,2.0,2.0,5482.0,16321.0,5.0,18.0,3.0,4.0,13.0,3.0,3.0,4.0,1.0,1.0,2.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,22.0,581.0,1.0,2.0,4.0,63.0,3.0,1.0,3.0,3375.0,17624.0,0.0,12.0,3.0,4.0,4.0,2.0,4.0,3.0,2.0,1.0,2.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,28.0,821.0,5.0,4.0,1.0,98.0,3.0,2.0,4.0,4908.0,24252.0,1.0,14.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,0.0,2.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,1330.0,21.0,3.0,1.0,37.0,3.0,1.0,3.0,2377.0,19373.0,1.0,20.0,4.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,884.0,23.0,2.0,3.0,41.0,4.0,2.0,4.0,2571.0,12290.0,4.0,17.0,3.0,3.0,17.0,3.0,3.0,5.0,2.0,0.0,3.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,33.0,134.0,2.0,3.0,3.0,90.0,3.0,1.0,4.0,2500.0,10515.0,0.0,14.0,3.0,1.0,4.0,2.0,4.0,3.0,1.0,0.0,2.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,1280.0,7.0,1.0,4.0,64.0,2.0,1.0,4.0,2889.0,26897.0,1.0,11.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,23.0,427.0,7.0,3.0,3.0,99.0,3.0,1.0,4.0,2275.0,25103.0,1.0,21.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,0.0,2.0,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,1010.0,1.0,3.0,1.0,97.0,3.0,1.0,4.0,3760.0,5598.0,1.0,15.0,3.0,1.0,3.0,5.0,3.0,3.0,2.0,1.0,2.0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,35.0,528.0,8.0,4.0,3.0,100.0,3.0,1.0,3.0,4323.0,7108.0,1.0,17.0,3.0,2.0,6.0,2.0,1.0,5.0,4.0,1.0,4.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,581.0,9.0,3.0,3.0,62.0,4.0,1.0,3.0,4401.0,17616.0,1.0,16.0,3.0,4.0,5.0,1.0,3.0,5.0,3.0,0.0,4.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,39.0,524.0,18.0,2.0,1.0,32.0,3.0,2.0,3.0,4534.0,13352.0,0.0,11.0,3.0,1.0,9.0,6.0,3.0,8.0,7.0,1.0,7.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,36.0,172.0,4.0,4.0,1.0,37.0,2.0,2.0,4.0,5810.0,22604.0,1.0,16.0,3.0,3.0,10.0,2.0,2.0,10.0,4.0,1.0,8.0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,1009.0,1.0,3.0,1.0,45.0,2.0,1.0,2.0,2596.0,7160.0,1.0,15.0,3.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,55.0,1091.0,2.0,1.0,4.0,65.0,3.0,3.0,2.0,10976.0,15813.0,3.0,18.0,3.0,2.0,23.0,4.0,3.0,3.0,2.0,1.0,2.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,37.0,1462.0,11.0,3.0,1.0,94.0,3.0,1.0,3.0,3629.0,19106.0,4.0,18.0,3.0,1.0,8.0,6.0,3.0,3.0,2.0,0.0,2.0,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,21.0,895.0,9.0,2.0,1.0,39.0,3.0,1.0,4.0,2610.0,2851.0,1.0,24.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,252.0,1.0,3.0,3.0,70.0,4.0,5.0,4.0,19202.0,15970.0,0.0,11.0,3.0,3.0,25.0,2.0,3.0,24.0,0.0,1.0,7.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1349.0,23.0,3.0,1.0,90.0,3.0,1.0,4.0,2886.0,3032.0,1.0,22.0,4.0,2.0,3.0,3.0,1.0,3.0,2.0,0.0,2.0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,675.0,5.0,2.0,2.0,85.0,4.0,2.0,1.0,4000.0,18384.0,1.0,12.0,3.0,4.0,6.0,2.0,3.0,6.0,3.0,1.0,5.0,0
