Credit.Grade_A,Credit.Grade_AA,Credit.Grade_B,Credit.Grade_C,Credit.Grade_D,Credit.Grade_E,Credit.Grade_HR,Credit.Grade_NC,Age,Amount,Borrower.Rate,Debt.To.Income.Ratio,Status
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10000.0,0.1325,0.3,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6001.0,0.2,0.24,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3050.0,0.1545,0.21,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,22000.0,0.205,0.62,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1000.0,0.185,0.13,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5000.0,0.1975,0.2,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1000.0,0.29,0.14,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2000.0,0.21,0.5,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3000.0,0.1697,0.11,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,9500.0,0.2725,0.23,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6000.0,0.12,0.45,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,7000.0,0.1577,0.06,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2550.0,0.29,0.17,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9000.0,0.16,0.43,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1500.0,0.25,0.03,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1500.0,0.29,0.04,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,9825.0,0.2865,0.14,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,10001.0,0.255,0.36,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5000.0,0.2325,0.09,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4800.0,0.1775,0.04,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,2750.0,0.16,0.12,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5000.0,0.115,0.05,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3200.0,0.08,0.09,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5000.0,0.27,0.57,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14999.0,0.238,0.44,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2000.0,0.22,0.03,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2526.0,0.287,0.06,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,8000.0,0.133,0.081,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6000.0,0.1544,0.28,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,10000.0,0.14,0.19,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,0.139,0.24,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1200.0,0.28,0.31,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1600.0,0.27,0.09,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,25000.0,0.2399,0.4,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3200.0,0.29,0.11,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6000.0,0.1053,0.23,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2500.0,0.16,0.08,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,2025.0,0.2375,0.16,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,3000.0,0.215,0.06,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,25000.0,0.29,0.21,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5000.0,0.2666,0.32,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1750.0,0.2898,0.1,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,2999.0,0.2875,0.04,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3000.0,0.29,0.2,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4000.0,0.1,0.19,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5000.0,0.225,0.59,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1000.0,0.2,0.07,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,5000.0,0.255,0.07,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2550.0,0.2875,0.16,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,2000.0,0.2375,0.57,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3800.0,0.22,0.16,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6001.0,0.1002,0.16,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1200.0,0.1525,0.06,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11000.0,0.11,0.18,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5000.0,0.1298,0.29,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,10000.0,0.1675,0.191,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1000.0,0.2123,0.13,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1000.0,0.15,0.17,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4300.0,0.175,0.2,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5000.0,0.06,0.146,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3001.0,0.29,0.16,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4000.0,0.1395,0.29,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,3000.0,0.2585,0.14,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1000.0,0.11,0.09,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1000.0,0.17,0.22,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3000.0,0.2655,0.11,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2000.0,0.29,0.34,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1000.0,0.18,0.17,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1500.0,0.085,0.04,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,3000.0,0.1,0.073,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1700.0,0.23,0.14,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1100.0,0.28,0.1,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1500.0,0.15,0.23,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,5000.0,0.27,0.43,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6001.0,0.081,0.05,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15000.0,0.145,0.42,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8500.0,0.127,0.19,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3000.0,0.245,0.06,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5800.0,0.24,0.23,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6001.0,0.23,0.14,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,6500.0,0.14,0.14,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3000.0,0.18,0.06,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,17725.0,0.2175,0.2,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1495.0,0.24,0.14,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,10000.0,0.18,0.1,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1000.0,0.2253,0.24,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1600.0,0.2825,0.3,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2500.0,0.2,0.39,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5000.0,0.146,0.18,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2300.0,0.29,0.16,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7500.0,0.23,0.25,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3000.0,0.29,0.12,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5000.0,0.09,0.06,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,12000.0,0.165,0.19,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1000.0,0.09,0.12,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2500.0,0.133,0.04,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2500.0,0.2875,0.15,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,6500.0,0.205,0.193,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3100.0,0.225,0.09,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,15000.0,0.2,0.52,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4600.0,0.2088,0.13,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5000.0,0.14,0.19,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4000.0,0.08,0.08,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2000.0,0.173,0.1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5500.0,0.29,0.29,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3001.0,0.082,0.11,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3000.0,0.1015,0.11,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,4700.0,0.28,0.2,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,4000.0,0.2,0.09,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1200.0,0.2475,0.01,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7000.0,0.21,0.1,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3500.0,0.29,0.29,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1300.0,0.16,0.11,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,15000.0,0.28,0.36,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3000.0,0.1525,0.32,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1200.0,0.29,0.01,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1000.0,0.2,0.16,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1000.0,0.17,0.14,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,8000.0,0.25,0.23,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,5000.0,0.151,0.35,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13000.0,0.109,0.11,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,7500.0,0.184,0.31,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5000.0,0.09,0.07,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2550.0,0.2499,0.2,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,10000.0,0.24,0.28,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,10000.0,0.2325,0.23,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2550.0,0.29,0.13,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3500.0,0.26,0.1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1500.0,0.14,0.18,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1500.0,0.2,0.27,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,6000.0,0.15,0.26,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,5000.0,0.249,0.31,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2500.0,0.15,0.2,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,3500.0,0.235,0.177,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6000.0,0.15,0.14,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10000.0,0.1395,0.08,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2550.0,0.27,0.17,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2000.0,0.29,0.11,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9000.0,0.1435,0.35,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,16000.0,0.22,0.43,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2000.0,0.285,0.34,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,5000.0,0.2375,0.1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4000.0,0.23,0.03,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1030.0,0.17,0.08,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3500.0,0.29,0.14,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1200.0,0.2,0.13,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2500.0,0.075,0.13,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.1,0.19,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3000.0,0.29,0.09,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1850.0,0.1144,0.45,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1000.0,0.09,0.09,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1150.0,0.28,0.04,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1000.0,0.075,0.07,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1000.0,0.15,0.15,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2550.0,0.29,0.02,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3001.0,0.15,0.131,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3000.0,0.0735,0.03,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1200.0,0.2475,0.14,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3000.0,0.283,0.13,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4000.0,0.15,0.33,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,3000.0,0.32,0.083,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,3000.0,0.1575,0.15,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,4000.0,0.145,0.19,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,6000.0,0.1775,0.12,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1000.0,0.29,0.02,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,11500.0,0.135,0.3,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1000.0,0.2,0.17,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,15000.0,0.1425,0.154,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3000.0,0.29,0.35,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1000.0,0.2,0.01,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3000.0,0.15,0.6,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1200.0,0.15,0.2,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,3000.0,0.2275,0.11,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1000.0,0.1575,0.02,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2000.0,0.16,0.58,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10000.0,0.1945,0.3,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5000.0,0.0989,0.17,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,4000.0,0.185,0.22,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,3001.0,0.284,0.14,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,5500.0,0.114,0.187,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2000.0,0.28,0.19,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,4600.0,0.25,0.63,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1200.0,0.235,0.12,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1000.0,0.1175,0.1,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2500.0,0.23,0.13,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5400.0,0.105,0.21,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2550.0,0.25,36.87,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1000.0,0.29,0.07,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1000.0,0.2,0.07,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1500.0,0.226,0.18,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5000.0,0.27,0.07,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1100.0,0.29,0.19,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,3000.0,0.275,0.03,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3001.0,0.29,0.04,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,5000.0,0.28,0.16,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,0.1,0.32,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1000.0,0.15,0.11,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10000.0,0.1425,0.61,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5000.0,0.1259,0.29,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,6001.0,0.23,0.19,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,3500.0,0.2065,0.246,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2500.0,0.29,0.07,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2000.0,0.25,0.32,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1600.0,0.11,0.38,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5000.0,0.17,0.52,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,10000.0,0.1565,0.06,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,16500.0,0.1498,0.16,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,2000.0,0.1575,0.145,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2550.0,0.285,0.07,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19500.0,0.1,0.19,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15000.0,0.24,0.12,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3000.0,0.082,0.02,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2000.0,0.225,0.15,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2500.0,0.23,0.15,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1000.0,0.11,0.03,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3000.0,0.29,0.18,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3700.0,0.29,0.16,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3000.0,0.29,0.18,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,15600.0,0.27,0.57,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,3000.0,0.17,0.06,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,7000.0,0.24,0.18,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,5000.0,0.1675,0.07,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20000.0,0.15,0.05,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1000.0,0.2793,0.06,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4500.0,0.18,0.2,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1000.0,0.2,0.15,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7500.0,0.13,0.09,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5000.0,0.0912,0.15,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2500.0,0.29,0.04,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,3000.0,0.1695,0.18,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,3001.0,0.2375,0.198,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2000.0,0.24,0.06,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3000.0,0.26,3731.93,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1000.0,0.17,0.4,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1000.0,0.1495,0.13,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,7866.0,0.22,0.18,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,4500.0,0.2875,0.25,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2550.0,0.0875,0.03,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5000.0,0.29,0.55,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5000.0,0.19,0.06,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3000.0,0.1687,0.3,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,6000.0,0.185,0.33,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4500.0,0.082,0.12,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1200.0,0.0875,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1000.0,0.29,0.14,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3500.0,0.29,0.04,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4850.0,0.2493,0.57,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,2650.0,0.1575,0.11,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3000.0,0.1225,0.25,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1805.0,0.2125,0.03,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,5000.0,0.12,0.1,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2100.0,0.29,0.08,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7000.0,0.1015,0.23,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3500.0,0.25,0.12,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,2500.0,0.15,0.049,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1000.0,0.2375,0.04,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3000.0,0.086,0.12,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1000.0,0.274,0.18,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1000.0,0.17,0.02,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3500.0,0.29,0.05,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,2555.0,0.2,0.076,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,3300.0,0.2075,0.1,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14000.0,0.138,0.2,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,8000.0,0.11,0.17,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,3000.0,0.1875,0.36,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,3000.0,0.157,0.17,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5000.0,0.3,0.03,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5000.0,0.2,0.16,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1300.0,0.1795,0.22,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1000.0,0.2875,0.21,0
