Age,Experience,Income,Family,CCAvg,Mortgage,Securities_Account,CD_Account,Online,CreditCard,Education_GR,Education_UG,Personal_Loan
34.0,9.0,92.0,1.0,2.8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
39.0,14.0,40.0,1.0,2.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
43.0,19.0,75.0,4.0,0.2,102.0,0.0,0.0,1.0,0.0,0.0,0.0,0
49.0,25.0,24.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
41.0,17.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
63.0,39.0,160.0,2.0,2.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
43.0,19.0,52.0,4.0,2.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
27.0,1.0,41.0,1.0,1.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
29.0,2.0,31.0,4.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
44.0,20.0,70.0,4.0,1.9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
64.0,39.0,22.0,4.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
59.0,35.0,33.0,4.0,0.4,131.0,0.0,0.0,0.0,1.0,0.0,1.0,0
43.0,19.0,34.0,3.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
32.0,6.0,25.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
55.0,31.0,91.0,2.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
54.0,30.0,45.0,4.0,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
44.0,18.0,18.0,2.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
30.0,4.0,18.0,4.0,0.3,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
60.0,36.0,39.0,4.0,1.3,140.0,0.0,0.0,1.0,0.0,1.0,0.0,0
31.0,7.0,108.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
58.0,28.0,90.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
66.0,41.0,80.0,4.0,0.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
36.0,11.0,44.0,2.0,1.1,85.0,0.0,0.0,1.0,0.0,1.0,0.0,0
41.0,17.0,45.0,1.0,1.8,172.0,1.0,0.0,1.0,0.0,0.0,1.0,0
50.0,24.0,82.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
37.0,12.0,40.0,2.0,1.1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
31.0,7.0,18.0,1.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
30.0,6.0,139.0,1.0,4.3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
51.0,27.0,12.0,2.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
58.0,33.0,34.0,3.0,0.2,83.0,0.0,0.0,1.0,0.0,0.0,1.0,0
59.0,29.0,61.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
59.0,35.0,93.0,2.0,1.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
56.0,30.0,79.0,3.0,0.8,302.0,0.0,0.0,0.0,0.0,0.0,1.0,0
34.0,10.0,22.0,3.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
44.0,19.0,50.0,3.0,2.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
43.0,19.0,31.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
56.0,32.0,28.0,1.0,1.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
54.0,28.0,28.0,4.0,1.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
27.0,1.0,64.0,4.0,1.8,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
46.0,19.0,49.0,3.0,2.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
34.0,10.0,34.0,1.0,1.5,111.0,0.0,0.0,0.0,1.0,1.0,0.0,0
31.0,7.0,135.0,4.0,3.8,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1
31.0,5.0,35.0,1.0,0.6,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50.0,25.0,112.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
38.0,12.0,24.0,2.0,0.8,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
47.0,23.0,32.0,4.0,0.6,156.0,0.0,0.0,1.0,1.0,0.0,1.0,0
29.0,3.0,53.0,4.0,1.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
56.0,32.0,15.0,1.0,0.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
58.0,34.0,149.0,4.0,7.2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1
53.0,29.0,24.0,4.0,0.2,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
42.0,18.0,114.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
34.0,10.0,60.0,3.0,2.8,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0
63.0,37.0,31.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
63.0,37.0,145.0,2.0,6.9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
53.0,29.0,93.0,1.0,2.7,256.0,0.0,0.0,1.0,0.0,1.0,0.0,0
59.0,35.0,94.0,1.0,3.8,272.0,0.0,0.0,0.0,0.0,0.0,1.0,0
31.0,5.0,23.0,1.0,0.4,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
33.0,9.0,184.0,2.0,4.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
28.0,3.0,70.0,4.0,2.2,240.0,0.0,0.0,0.0,1.0,0.0,1.0,0
56.0,30.0,61.0,3.0,2.5,193.0,0.0,0.0,1.0,0.0,0.0,1.0,0
43.0,19.0,29.0,3.0,0.5,97.0,0.0,0.0,1.0,0.0,0.0,1.0,0
52.0,26.0,35.0,3.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40.0,15.0,54.0,3.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
65.0,41.0,79.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
41.0,16.0,44.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
58.0,34.0,42.0,4.0,1.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
58.0,32.0,75.0,2.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36.0,9.0,31.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
32.0,6.0,28.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
52.0,27.0,81.0,4.0,3.8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
51.0,25.0,148.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
43.0,19.0,118.0,2.0,3.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
42.0,16.0,173.0,2.0,1.5,373.0,0.0,1.0,1.0,1.0,1.0,0.0,1
55.0,30.0,41.0,2.0,0.6,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
59.0,35.0,95.0,1.0,3.8,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
60.0,36.0,132.0,2.0,6.0,470.0,0.0,0.0,1.0,1.0,0.0,1.0,0
62.0,37.0,18.0,3.0,1.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
60.0,34.0,51.0,3.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54.0,30.0,24.0,4.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
30.0,6.0,115.0,4.0,3.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
35.0,10.0,161.0,1.0,4.1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
58.0,34.0,35.0,1.0,1.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
45.0,18.0,78.0,3.0,2.67,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
59.0,35.0,45.0,1.0,1.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
36.0,10.0,172.0,4.0,1.0,295.0,0.0,0.0,1.0,0.0,1.0,0.0,1
30.0,5.0,78.0,1.0,2.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
37.0,12.0,60.0,4.0,2.1,217.0,0.0,0.0,1.0,0.0,0.0,0.0,0
50.0,26.0,24.0,4.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
55.0,30.0,55.0,3.0,1.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
50.0,25.0,14.0,2.0,0.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
49.0,25.0,163.0,2.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
49.0,25.0,149.0,2.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
39.0,14.0,165.0,2.0,3.3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
63.0,37.0,80.0,2.0,1.7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
51.0,27.0,19.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
36.0,9.0,115.0,4.0,2.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
33.0,8.0,162.0,1.0,8.6,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0
39.0,14.0,128.0,2.0,3.9,196.0,0.0,0.0,1.0,0.0,0.0,1.0,0
46.0,20.0,158.0,3.0,5.4,432.0,0.0,0.0,0.0,1.0,0.0,1.0,1
41.0,16.0,9.0,2.0,0.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
47.0,22.0,81.0,1.0,2.9,138.0,0.0,0.0,0.0,0.0,0.0,1.0,0
48.0,23.0,62.0,4.0,3.6,83.0,0.0,0.0,0.0,1.0,0.0,0.0,0
51.0,27.0,55.0,1.0,1.6,197.0,1.0,0.0,1.0,0.0,1.0,0.0,0
55.0,29.0,81.0,4.0,4.9,209.0,0.0,0.0,1.0,0.0,0.0,1.0,0
38.0,14.0,104.0,2.0,1.8,79.0,0.0,0.0,0.0,0.0,1.0,0.0,0
30.0,6.0,95.0,2.0,0.2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
42.0,17.0,60.0,1.0,2.4,98.0,0.0,0.0,1.0,0.0,0.0,1.0,0
42.0,12.0,34.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
36.0,10.0,74.0,1.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
30.0,6.0,42.0,1.0,2.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
41.0,15.0,89.0,3.0,0.1,292.0,0.0,0.0,1.0,0.0,0.0,1.0,0
63.0,38.0,148.0,2.0,4.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
31.0,6.0,53.0,4.0,2.2,114.0,0.0,0.0,1.0,0.0,0.0,1.0,0
44.0,20.0,52.0,1.0,0.8,196.0,0.0,0.0,0.0,1.0,0.0,0.0,0
34.0,8.0,184.0,3.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32.0,7.0,83.0,1.0,2.6,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
61.0,37.0,122.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
60.0,34.0,40.0,1.0,2.5,166.0,0.0,0.0,1.0,0.0,0.0,0.0,0
43.0,18.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53.0,23.0,45.0,4.0,2.0,132.0,1.0,0.0,0.0,0.0,0.0,0.0,0
41.0,17.0,121.0,1.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
31.0,7.0,149.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
30.0,5.0,80.0,4.0,2.2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
46.0,22.0,71.0,2.0,1.7,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
51.0,25.0,145.0,1.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
60.0,36.0,14.0,2.0,0.3,109.0,0.0,0.0,1.0,1.0,0.0,1.0,0
42.0,17.0,113.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
32.0,7.0,83.0,2.0,2.5,148.0,1.0,0.0,1.0,0.0,0.0,1.0,0
32.0,8.0,22.0,4.0,0.7,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
55.0,29.0,81.0,3.0,1.7,171.0,0.0,0.0,1.0,0.0,1.0,0.0,0
47.0,23.0,12.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
55.0,25.0,95.0,2.0,4.5,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33.0,7.0,120.0,1.0,3.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
26.0,2.0,48.0,3.0,0.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
35.0,8.0,55.0,2.0,1.67,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
49.0,24.0,130.0,4.0,1.1,281.0,0.0,1.0,1.0,0.0,0.0,1.0,1
59.0,33.0,64.0,3.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
42.0,18.0,141.0,1.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
33.0,7.0,139.0,1.0,4.0,106.0,0.0,1.0,1.0,1.0,0.0,0.0,1
50.0,26.0,48.0,4.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
38.0,14.0,74.0,1.0,3.6,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
35.0,9.0,81.0,1.0,2.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
41.0,16.0,82.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
26.0,1.0,8.0,2.0,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
46.0,20.0,72.0,2.0,0.8,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
39.0,14.0,80.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
65.0,40.0,118.0,1.0,1.3,333.0,0.0,1.0,1.0,1.0,0.0,1.0,0
35.0,11.0,72.0,3.0,2.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
43.0,19.0,161.0,2.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
35.0,11.0,38.0,1.0,1.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
38.0,14.0,91.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
51.0,24.0,85.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
34.0,4.0,19.0,1.0,0.67,83.0,0.0,0.0,1.0,0.0,0.0,0.0,0
49.0,25.0,30.0,4.0,0.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
34.0,9.0,104.0,3.0,1.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
49.0,23.0,93.0,1.0,2.4,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
39.0,15.0,79.0,4.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
59.0,33.0,34.0,2.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
35.0,11.0,58.0,3.0,2.0,149.0,0.0,0.0,1.0,1.0,0.0,1.0,0
27.0,3.0,109.0,2.0,2.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
39.0,13.0,59.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33.0,6.0,168.0,3.0,5.67,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1
30.0,6.0,83.0,4.0,3.4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
43.0,17.0,124.0,1.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
32.0,6.0,44.0,4.0,0.2,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0
45.0,18.0,53.0,3.0,2.5,112.0,0.0,0.0,0.0,0.0,1.0,0.0,0
60.0,34.0,54.0,3.0,0.3,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
54.0,28.0,49.0,1.0,2.2,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.0,17.0,44.0,1.0,0.2,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0
30.0,4.0,81.0,1.0,2.9,259.0,0.0,0.0,1.0,1.0,0.0,0.0,0
42.0,18.0,51.0,3.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
62.0,37.0,39.0,2.0,2.8,113.0,0.0,1.0,1.0,1.0,0.0,1.0,0
59.0,29.0,45.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
55.0,31.0,34.0,3.0,1.5,101.0,0.0,0.0,1.0,0.0,0.0,1.0,0
59.0,34.0,145.0,4.0,1.8,198.0,0.0,0.0,1.0,0.0,0.0,1.0,1
40.0,16.0,125.0,2.0,1.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
40.0,14.0,74.0,4.0,1.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
62.0,36.0,32.0,2.0,0.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
29.0,4.0,83.0,4.0,2.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
55.0,30.0,73.0,4.0,3.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
60.0,34.0,78.0,3.0,4.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
57.0,32.0,44.0,3.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
55.0,29.0,33.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
44.0,20.0,111.0,2.0,5.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
62.0,37.0,92.0,3.0,0.5,310.0,0.0,0.0,1.0,0.0,0.0,1.0,0
24.0,0.0,60.0,4.0,1.6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
45.0,20.0,40.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
36.0,11.0,31.0,4.0,1.7,124.0,0.0,0.0,1.0,1.0,0.0,1.0,0
53.0,29.0,94.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
50.0,26.0,42.0,2.0,1.0,78.0,1.0,0.0,1.0,0.0,0.0,0.0,0
39.0,14.0,161.0,1.0,4.1,509.0,1.0,0.0,0.0,0.0,0.0,1.0,0
44.0,19.0,172.0,2.0,4.3,391.0,1.0,1.0,1.0,0.0,0.0,0.0,1
28.0,4.0,43.0,3.0,0.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
50.0,25.0,21.0,2.0,0.7,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46.0,20.0,64.0,4.0,2.9,189.0,0.0,0.0,0.0,0.0,0.0,1.0,0
44.0,18.0,33.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
57.0,32.0,60.0,3.0,1.7,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0
53.0,28.0,38.0,1.0,1.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
55.0,29.0,30.0,4.0,0.7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
50.0,24.0,62.0,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
56.0,31.0,59.0,2.0,1.9,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
44.0,20.0,149.0,1.0,1.7,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
62.0,37.0,10.0,3.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
48.0,23.0,70.0,1.0,2.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
37.0,12.0,55.0,1.0,2.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
44.0,19.0,28.0,1.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
46.0,22.0,118.0,1.0,4.7,159.0,0.0,0.0,0.0,1.0,0.0,1.0,0
46.0,20.0,105.0,4.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
59.0,33.0,110.0,3.0,4.4,264.0,0.0,0.0,1.0,0.0,0.0,1.0,0
51.0,25.0,113.0,2.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
32.0,8.0,30.0,4.0,0.4,78.0,0.0,0.0,1.0,0.0,1.0,0.0,0
36.0,12.0,142.0,3.0,2.3,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1
28.0,3.0,134.0,2.0,3.1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
62.0,36.0,109.0,4.0,1.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
40.0,16.0,41.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
29.0,5.0,160.0,1.0,4.3,385.0,0.0,0.0,1.0,0.0,0.0,1.0,0
35.0,10.0,24.0,4.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26.0,1.0,54.0,4.0,0.6,230.0,0.0,0.0,0.0,0.0,1.0,0.0,0
42.0,16.0,25.0,2.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
47.0,23.0,190.0,4.0,0.3,305.0,0.0,0.0,0.0,0.0,0.0,0.0,1
45.0,19.0,38.0,2.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
42.0,17.0,59.0,4.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
55.0,30.0,22.0,1.0,1.5,91.0,0.0,0.0,0.0,1.0,1.0,0.0,0
46.0,22.0,53.0,4.0,1.9,187.0,0.0,0.0,0.0,0.0,0.0,1.0,0
46.0,20.0,82.0,2.0,1.7,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
38.0,14.0,60.0,2.0,0.6,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
38.0,12.0,52.0,2.0,2.4,147.0,0.0,0.0,0.0,0.0,1.0,0.0,0
40.0,14.0,54.0,2.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
50.0,24.0,133.0,4.0,1.4,342.0,0.0,0.0,0.0,1.0,1.0,0.0,1
58.0,34.0,45.0,4.0,1.3,201.0,0.0,0.0,0.0,0.0,1.0,0.0,0
55.0,30.0,28.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
64.0,40.0,40.0,2.0,1.1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
64.0,39.0,129.0,1.0,2.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
56.0,29.0,41.0,4.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
43.0,18.0,59.0,3.0,0.8,91.0,0.0,0.0,1.0,0.0,0.0,0.0,0
43.0,18.0,83.0,2.0,3.8,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48.0,23.0,63.0,4.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
63.0,37.0,21.0,2.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
46.0,22.0,134.0,2.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
43.0,19.0,28.0,3.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
34.0,9.0,40.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
53.0,29.0,41.0,2.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
39.0,15.0,79.0,2.0,1.8,219.0,0.0,0.0,0.0,0.0,1.0,0.0,0
29.0,3.0,49.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37.0,11.0,69.0,3.0,2.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
65.0,40.0,129.0,1.0,1.3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
31.0,7.0,10.0,1.0,0.5,81.0,0.0,0.0,1.0,0.0,0.0,0.0,0
61.0,36.0,139.0,2.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
50.0,24.0,43.0,4.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
29.0,4.0,73.0,1.0,0.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
57.0,33.0,49.0,4.0,1.5,214.0,1.0,1.0,1.0,1.0,0.0,1.0,0
35.0,9.0,24.0,4.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
40.0,14.0,73.0,1.0,1.5,252.0,0.0,0.0,1.0,0.0,0.0,0.0,0
42.0,16.0,62.0,3.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
53.0,29.0,22.0,2.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
35.0,9.0,58.0,1.0,2.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
43.0,18.0,89.0,3.0,0.5,108.0,0.0,0.0,0.0,1.0,0.0,0.0,0
30.0,5.0,38.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
52.0,28.0,55.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25.0,1.0,113.0,2.0,0.2,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
31.0,7.0,192.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
39.0,14.0,21.0,1.0,0.6,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50.0,24.0,22.0,1.0,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
26.0,-1.0,44.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
32.0,6.0,31.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
59.0,34.0,80.0,3.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
46.0,22.0,89.0,4.0,1.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
48.0,22.0,79.0,3.0,0.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
41.0,16.0,120.0,2.0,3.9,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
52.0,27.0,39.0,2.0,0.7,166.0,0.0,0.0,1.0,0.0,1.0,0.0,0
35.0,9.0,40.0,3.0,0.9,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
32.0,8.0,65.0,1.0,1.2,268.0,0.0,0.0,1.0,0.0,0.0,1.0,0
46.0,22.0,30.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
45.0,20.0,194.0,2.0,8.8,428.0,0.0,0.0,0.0,0.0,0.0,1.0,0
53.0,27.0,192.0,1.0,1.7,601.0,0.0,0.0,1.0,0.0,0.0,1.0,0
30.0,4.0,23.0,4.0,0.3,121.0,0.0,0.0,0.0,0.0,1.0,0.0,0
47.0,23.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
57.0,31.0,58.0,1.0,0.2,177.0,0.0,0.0,1.0,0.0,0.0,1.0,0
